2014-04-15 10:03:39	'Mammatus Clouds over Nebraska' Image:  http://t.co/YqTTqakqFe via #NASA http://t.co/FzRnJ1Cm0g				
2014-04-15 10:02:20	NASA studie: Groeiende ongelijkheid tussen rijke elite en arme massa breekt iedere samenleving op – http://t.co/J5ULNortwO @TvdVossenberg				
2014-04-15 10:02:19	NASA studie: Groeiende ongelijkheid tussen rijke elite en arme massa breekt iedere samenleving op – http://t.co/9TyVThaRKu @TvdVossenberg				
2014-04-15 10:02:19	NASA studie: Groeiende ongelijkheid tussen rijke elite en arme massa breekt iedere samenleving op – http://t.co/au50a7quqI @TvdVossenberg				
2014-04-15 09:57:53	'Mammatus Clouds over Nebraska' Image:  http://t.co/C0Ki67Itko via #NASA_App http://t.co/ARkKcvBPJc				
2014-04-15 09:48:16	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-15 09:27:50	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 09:21:33	Redmoon http://t.co/sXJ3xr38cm				
2014-04-15 09:12:54	ZOOM OUT! ZOOM OUT! ZOOM OUT!  ( @nasa_marshall live at http://t.co/niDIz6hZ5Z)				
2014-04-15 09:12:50	Bekijk hier de HD livestream van de maansverduistering: http://t.co/rdx507lz2m				
2014-04-15 09:09:26	'Mammatus Clouds over Nebraska' Image:  http://t.co/huuE704axj via #NASA_App http://t.co/aFyPImrabD				
2014-04-15 09:08:43	RT @GoForLaunchNL: SpaceX heeft zojuist een 20-jarig contract getekend om NASA's lanceerbasis te (cont) http://t.co/88jvRYlO0U				
2014-04-15 09:04:39	PÕE LED ZEPPELIN OU PINK FLOYD AI :v ( @nasa_marshall live at http://t.co/P3zpblbGla)				
2014-04-15 08:57:58	"((  iTuiitero_  )) See it in 45 seconds: Time lapse of total lunar eclipse.
    
 http://t.co/22iEZ2eyZF ((  iTuiitero_  ))"				
2014-04-15 08:45:14	Deze NASA-foto vonden we dit jaar het mooist http://t.co/OSSUpWiZtM via @NewsMonkey_BE				
2014-04-15 08:43:42	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 08:35:57	Ik kijk nu live naar een uitzending van NASAtelevision op @Ustream! Kijk met me mee op http://t.co/lAzTPoIMb5 !				
2014-04-15 08:31:16	brbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbbrbrbrbrbrbrbrbrbrbrbrbrbrbr ( @nasa_marshall live at http://t.co/rzEMCwZMfJ)				
2014-04-15 08:22:38	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 08:19:21	brbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbbrbrbrbrbrbrbrbrbrbrbrbrbrbr ( @nasa_marshall live at http://t.co/rzEMCwZMfJ)				
2014-04-15 08:18:59	@chrissyteigen @Hetoosmoove WHAT?!?! (Cc @NASA)				
2014-04-15 08:17:35	oeoeoeoe ( @nasa_marshall live at http://t.co/OZT7ZKUKcN)				
2014-04-15 08:10:24	we all love NASA ofkors!!				
2014-04-15 08:06:50	AHHH LEKE LEKE LEKE LEKE  ( @nasa_marshall live at http://t.co/aNnV4rGXsC)				
2014-04-15 08:06:44	Smugglaz nasa #Top20Countdown				
2014-04-15 08:04:54	brbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbbrbrbrbrbrbrbrbrbrbrbrbrbrbr ( @nasa_marshall live at http://t.co/rzEMCwZMfJ)				
2014-04-15 08:04:31	"Weird! ""Mammatus Clouds over Nebraska"" http://t.co/rg2j9BxvVY"				
2014-04-15 08:02:38	Toco verla online http://t.co/5yXo1BKpZx				
2014-04-15 07:58:10	@babettevanveen Je kan nu nog naar de maansverduistering kijken. http://t.co/iXvdKAPgXF				
2014-04-15 07:56:51	@PeterKingCBS @NASA  not in belgium... :-(				
2014-04-15 07:56:31	@NASA Wowww!!!!				
2014-04-15 07:56:01	@NOS  prachtige rode  maansverduistering NY Nasa site  ☆★				
2014-04-15 07:55:27	Raar eigenlijk. Via internet kijken naar een 'live feed' van een maansverduistering aan de andere kant van de wereld: http://t.co/zG8a8VUH8f				
2014-04-15 07:48:19	"@Yamapama http://t.co/vf3m6sXdSz

Hier werkt de stream niet...misschien bij jouw wel!"				
2014-04-15 07:48:00	El eclipse en Streaming -.-' http://t.co/0cHk1i8OqA				
2014-04-15 07:48:00	oeoeoeoe ( @nasa_marshall live at http://t.co/OZT7ZKUKcN)				
2014-04-15 07:44:06	the killers en el stream de la NASA ... shiiii :3				
2014-04-15 07:42:59	@YoSoyTina_ por internet en http://t.co/l6QnH3bgoT				
2014-04-15 07:42:25	@NASA_Marshall Playliste de merda hein toca@LinkPark_fc				
2014-04-15 07:41:22	@NASA_Marshall Br hu3				
2014-04-15 07:41:13	@Msomerhalder_ http://t.co/5rj9UNHCmG eclipse total				
2014-04-15 07:39:19	Super mooi te volgen via Nasa.				
2014-04-15 07:38:02	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:37:30	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:36:48	http://t.co/WrVuMXbrYP eclipse.				
2014-04-15 07:35:43	AHHH LEKE LEKE LEKE LEKE  ( @nasa_marshall live at http://t.co/aNnV4rGXsC)				
2014-04-15 07:34:39	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:32:09	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:30:27	oeoeoeoe ( @nasa_marshall live at http://t.co/OZT7ZKUKcN)				
2014-04-15 07:29:31	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:29:01	Foto2 Blood moon dari NASA http://t.co/L87qqVEy1j   #bloodmooneclipse http://t.co/L1IRQOfmSi				
2014-04-15 07:27:05	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:24:07	Moon http://t.co/gNztA0ATnP eclipse				
2014-04-15 07:23:14	@Paoladlrd JSJSJSJSJSJSJSJSJSJSJJSSJSSJSJSJSJSJS NO LE ENVIDIO NADA A LA NASA JSJSJSJSJSJSJSJSJSJSJSJSSJSJSSJS				
2014-04-15 07:23:12	RT @Bosslogic: Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:22:59	Red moon tutorial :P @Photoshop X @NASA http://t.co/YiZlOwsXnn				
2014-04-15 07:21:48	RT @twirus_fr: Top des gens populaires:  1 @MTV 2 @THR 3 @UDIjeunes 4 @NASA 5 @axellelemaire http://t.co/72o64VezBj				
2014-04-15 07:21:16	brbrbrbrbrbr ( @nasa_marshall live at http://t.co/WD1yRLfzQZ)				
2014-04-15 07:18:51	brbrbrbrbrbrbrbrbrbrbrbrbrb ( @nasa_marshall live at http://t.co/upSPneGpSR)				
2014-04-15 07:18:41	Bijna de deur uit, maar eerst nog even live de maansverduistering via NASA bekijken: http://t.co/eS5v419VPl				
2014-04-15 07:16:28	@NTelevisa_com @NASA pasen el link				
2014-04-15 07:15:03	RT @NASA LIVE: Lunar eclipse http://t.co/nPcjrPKtuR				
2014-04-15 07:13:56	@akaFaust Yes! Ekekekek http://t.co/zphTUspcdq				
2014-04-15 07:11:45	Miren miren miren http://t.co/BwfXeE0QJ2 ♥♥				
2014-04-15 07:09:59	@glowcrg ver na net http://t.co/Izo77vXRhk				
2014-04-15 07:09:10	@jesica_valentim @NASA_Marshall vou add hein				
2014-04-15 07:09:07	@caroll15_ http://t.co/4FPOJBgO6o veeer ai				
2014-04-15 07:09:05	watching lunar eclipse online hahaha http://t.co/mydMH0GUJO				
2014-04-15 07:08:55	Live de maansverduistering meekijken? Dat kan op deze stream: http://t.co/S0dDhhUNaE #Maansverduistering #eclipse http://t.co/usWeZkboX0				
2014-04-15 07:08:50	Responder a @WWWilIiam http://t.co/e8pBIlWnfA				
2014-04-15 07:08:34	@NASA_Marshall al fin roja :O !!				
2014-04-15 07:07:23	Kijk nu live Maansverduistering.. LIVE.. http://t.co/5e9ejmCUnO http://t.co/XtpRYEXUHh				
2014-04-15 07:06:22	Blood moon lunar eclipse http://t.co/GjQy8ynLvc				
2014-04-15 07:04:45	oeoeoeoe ( @nasa_marshall live at http://t.co/OZT7ZKUKcN)				
2014-04-15 07:03:59	Bijna een volledige #eclips http://t.co/G4ONGXfIx8 ~ #NASA #moon				
2014-04-15 06:59:26	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 06:58:07	"RT @alouzon: ""@apod: Mammatus Clouds over Nebraska: http://t.co/V9F6Vp52Q8"" http://t.co/C4cN9LAznN"				
2014-04-15 06:56:27	"""@apod: Mammatus Clouds over Nebraska: http://t.co/V9F6Vp52Q8"" http://t.co/C4cN9LAznN"				
2014-04-15 06:55:10	Mammatus Clouds over Nebraska  http://t.co/dq1flBho9c #apod				
2014-04-15 06:54:49	"""@gat1tu: stream del eclipse http://t.co/CmjsrUtOPb @VLedezma6"""				
2014-04-15 06:52:18	stream del eclipse http://t.co/vOfHRaflyU @pache_tiks				
2014-04-15 06:52:15	stream del eclipse http://t.co/vOfHRaflyU @VLedezma6				
2014-04-15 06:52:11	brbrbrbbrbrbrbbrbrbrbrbrbrbrbrbrbrbr ( @nasa_marshall live at http://t.co/W4lfoSjack)				
2014-04-15 06:50:11	RT @rvhaarle: Mooi weer aan de kust, stapenwolken in het binnenland. #zondag #wolken #zon #nederland #Keukenhof @VVVNWH Image NASA http://t…				
2014-04-15 06:48:49	@Skrillex   @NASA  eclipse LOL				
2014-04-15 06:48:17	@ain_nasa jumaat ni je				
2014-04-15 06:48:11	AHHH LEKE LEKE LEKE LEKE  ( @nasa_marshall live at http://t.co/aNnV4rGXsC)				
2014-04-15 06:42:01	RT @stubru: Net gehoord bij @IlseLiebens: je kan de maansverduistering online live volgen. En wel hier: http://t.co/Z3St4niYLI				
2014-04-15 06:40:57	Jij ook! En ik heb hier een linkje waar je de maan kunt zien http://t.co/KffKsGDQTf @MarieJoseGMH				
2014-04-15 06:39:02	total lunar eclipse http://t.co/b43JBTXD39  #bloodmoon #redmoon				
2014-04-15 06:38:26	"eclipse online
http://t.co/BVv7TRxzAG"				
2014-04-15 06:37:29	@MarieJoseGMH Ja, voor zover we weten. Vandaag Sabbat, feest ongezuurde broden. Geen gist in huis etc. Heb je die maan gezien bij de nasa?				
2014-04-15 06:37:27	@NASA_Marshall benditas nubes :-(.				
2014-04-15 06:35:16	Link para ver en internet eclipse http://t.co/h28lAG22wO				
2014-04-15 06:35:12	toca venus g.u.y artpop swine @nasa				
2014-04-15 06:34:28	@gmanews @NASA blood moon eclipse :)				
2014-04-15 06:33:51	RT @mychoiyoung: toca Gee @NASA http://t.co/qvf3qv7Sw4				
2014-04-15 06:33:28	toca Gee @NASA http://t.co/qvf3qv7Sw4				
2014-04-15 06:32:56	Stream de la NASA del eclipse en HD  http://t.co/CLiIKolLCW				
2014-04-15 06:32:18	@NASA_Marshall toca drake :)				
2014-04-15 06:31:20	@NASA_Marshall     8BALLS ♥				
2014-04-15 06:31:01	@ThereseBouwman @RonMeijer een live stream mop! http://t.co/vf3m6sXdSz				
2014-04-15 06:30:58	RT @AlmereNieuws_NL: Maansverduistering, live te volgen via: http://t.co/VX4SZLutMQ				
2014-04-15 06:30:42	For #bloodmoon: http://t.co/DwNDC0cexk				
2014-04-15 06:28:59	Maansverduistering, live te volgen via: http://t.co/VX4SZLutMQ				
2014-04-15 06:26:41	RT @stubru: Net gehoord bij @IlseLiebens: je kan de maansverduistering online live volgen. En wel hier: http://t.co/Z3St4niYLI				
2014-04-15 06:26:14	Net gehoord bij @IlseLiebens: je kan de maansverduistering online live volgen. En wel hier: http://t.co/Z3St4niYLI				
2014-04-15 06:21:30	Je.ngekjgklsjbbk http://t.co/wapfuNvacB				
2014-04-15 06:21:15	Eerste van vier bloedmanen te zien in VS + livestream #nasa http://t.co/06Ux0WavwV				
2014-04-15 06:19:22	@AFernandez2401 Haha en http://t.co/73tZrRyWrN				
2014-04-15 06:17:42	@phi48 Wolkjes! http://t.co/hjHOv27tll				
2014-04-15 06:17:32	http://t.co/YqyGFqVeqM vean vexd				
2014-04-15 06:17:18	Live stream del eclipse :) http://t.co/Eod9x8Db1O				
2014-04-15 06:16:54	maansverduistering, leuk om te zien: http://t.co/XcAUvllxcK				
2014-04-15 06:16:48	@fmonroy  eclipse http://t.co/mPteLIVvmF				
2014-04-15 06:15:15	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 06:14:44	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 06:14:22	http://t.co/d6uh3SYZMC ( #moon moon http://t.co/n68lEvj58a )				
2014-04-15 06:13:15	RT @MeteoGroupWeer: Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 htt…				
2014-04-15 06:11:35	Valeu NASA hahaha http://t.co/tc1PYlDF58				
2014-04-15 06:10:48	Een printscreen van de live-stream van #NASA van de #maansverduistering om 8 uur. Meekijken? http://t.co/V579LsIQ80 http://t.co/Bh06Sv0X9F				
2014-04-15 06:08:34	podia tocar wrecking ball http://t.co/djASYR2GzQ				
2014-04-15 06:08:21	RT @bethereforhim: @bieberbridgit OMG OLHA http://t.co/UVVjCZf3gC				
2014-04-15 06:07:15	Streaming del eclipse lunar 😃 http://t.co/fhP6UweKGl				
2014-04-15 06:05:28	RT @Joaquin_Lovers: #SongForJoaquinReyes Nasa Iyo Na Ang Lahat ♡♡♡♡♡♡				
2014-04-15 06:05:23	Het is begonnen, de #maansverduistering http://t.co/xcOdJlw7oZ #NASA @Ustream http://t.co/GvBNsyX1EY				
2014-04-15 06:04:17	@bieberbridgit OMG OLHA http://t.co/UVVjCZf3gC				
2014-04-15 06:04:16	http://t.co/d6uh3SYZMC ( #moon moon http://t.co/n68lEvj58a )				
2014-04-15 06:03:48	@ArcadGameShowBR num link da @NASA				
2014-04-15 06:03:41	@officermahone @nasa ok haha				
2014-04-15 06:02:04	De #maansverduistering is begonnen. Je kan zien dat de schaduw van de aarde aan de linkerkant over de maan valt.  http://t.co/zkLSGngapx				
2014-04-15 05:59:11	Romaine-sla in de ruimte? Bij Nasa zijn saladekussentjes gemaakt. Zo krijgen astronauten hun groentjes binnen: https://t.co/IIPZPqJkbI				
2014-04-15 05:56:08	De #maansverduistering (begin tot einde) duurt zo'n 3 tot 3.5 uur. Nogmaals de link waar je kan meekijken http://t.co/FU8V1j322U  #bloodmoon				
2014-04-15 05:56:05	El eclipse en streaming http://t.co/BdqXFSASX7				
2014-04-15 05:55:12	valeu @nasa				
2014-04-15 05:47:44	RT @RaymondKlaassen: De totale #maansverduistering is NIET in NL te zien. Hier kan je wel meekijken via een #NASA stream: http://t.co/DsSYi…				
2014-04-15 05:47:12	De totale #maansverduistering is NIET in NL te zien. Hier kan je wel meekijken via een #NASA stream: http://t.co/DsSYiOJylq #bloodmoon				
2014-04-15 05:46:31	Oké, dat van die #kutmaan neem ik terug ~ http://t.co/nHj91dYtUG ~ #eclipse #NASA @NASA_Marshall				
2014-04-15 05:44:18	@NASA @Flickr amazing !!!! ♡♡				
2014-04-15 05:42:46	#Ustream @nasa eclip. http://t.co/QJEejmskVi				
2014-04-15 05:40:47	@trafficMIRANDA @mapachito525 @nEIGTHan20 @Haco_Geo @jheysmarh @NASA por donde ???				
2014-04-15 05:36:42	kieres ver,,, http://t.co/9Wsu1o6PkO				
2014-04-15 05:23:40	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-15 05:22:38	brasil brbrbrbr ( @nasa_marshall live at http://t.co/OZN1kynzx7)				
2014-04-15 05:17:42	De aarde veroorzaakt de komende uren een maansverduistering. Niet te zien vanuit NL http://t.co/vs2mk87W5E				
2014-04-15 05:16:08	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-15 05:15:14	Br♥ ( @nasa_marshall live at http://t.co/lmZtU3Rz4U)				
2014-04-15 05:14:04	Livestream del eclipse por @NASA http://t.co/PgkBbTWtp9				
2014-04-15 05:14:02	RT @sarahhazimi: @wawa_nasa rinduuu cracken sissy :p hahaha				
2014-04-15 05:13:13	@wawa_nasa rinduuu cracken sissy :p hahaha				
2014-04-15 05:06:40	Mis vanochtend de volledige maansverduistering niet: Volgens de NASA zal er vanochtend een volledige maansverd... http://t.co/K9f6awmeu4				
2014-04-15 04:54:27	RT @sanderdeheer: Wij zien'm zelf helaas niet maar hier kan je live kijken naar de maansverduistering http://t.co/TAi5vvFRqf				
2014-04-15 04:54:17	Wij zien'm zelf helaas niet maar hier kan je live kijken naar de maansverduistering http://t.co/TAi5vvFRqf				
2014-04-15 04:20:37	RT @Joaquin_Lovers: #SongForJoaquinReyes Nasa Iyo Na Ang Lahat ♡♡♡♡♡♡				
2014-04-15 04:20:25	#SongForJoaquinReyes Nasa Iyo Na Ang Lahat ♡♡♡♡♡♡				
2014-04-15 03:53:49	por esse stream http://t.co/6ihpjC4Fb2				
2014-04-15 03:46:28	@notperfect1296 @cmllrms @dojiin16 yes. Nasa calendar ng school website :s				
2014-04-15 03:43:46	brbrbrbrbrbbrbr ( @nasa_marshall live at http://t.co/x5NzIIjFG1)				
2014-04-15 03:14:17	@NASA_EO @AstroRM strong island!				
2014-04-15 03:09:59	@AnneRost http://t.co/gfvjEaWXcP achei o link hahaha				
2014-04-15 03:04:12	http://t.co/Zz2fBw3wio (2/2)				
2014-04-15 03:02:11	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-15 02:50:33	@siutiapik @Teirersias @tattuinee here is more info: http://t.co/JlWQJgVrCx				
2014-04-15 02:45:30	http://t.co/GPgvUHD0sq #redmoon				
2014-04-15 02:43:18	"Volledige maansverduistering te zien.

http://t.co/fnzX2EYslc"				
2014-04-15 02:42:03	eclipse lunar en @NASA http://t.co/zEGJqiG3a7”cc:@hechos_puebla				
2014-04-15 02:29:52	#koers #beurs NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden: Groeiende ongelijkheid tusse... http://t.co/3LoyablmPL				
2014-04-15 02:02:12	@pura_vda @NASA @LRO_NASA @MEL_303 @ArianaGrande @twitter @CostaRica @World @ReversedPics @ThorMovies @TheHungerGames @lizGilli wtf xD				
2014-04-15 01:59:46	eclipse total de luna... http://t.co/8XrhvrXa4F				
2014-04-15 00:20:34	@my_viggiano @el_chulises @mandi1608 @mariiaana8 @DnCruzT @AlanPonce_ @chendo86 @renesitamx Miren http://t.co/DuA3lztWhn  	-)			
2014-04-15 00:12:55	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-14 23:43:58	RT @weervrouwJILL: #Brussel, #Antwerpen, #Mechelen, #Lier, #Leuven... op n foto vanuit het #ISS. #zoekjehuis Via @RubenBaetens @NASA_EO htt…				
2014-04-14 23:33:23	@NASA what is a lunar eclipsr				
2014-04-14 23:05:45	Moon http://t.co/lb0IOAsCvM via @StarWalk app http://t.co/YpEq0FkuFe				
2014-04-14 22:44:42	Ondergang Westerse beschaving onvermijdelijk. ongelijkheid elite en armen breekt iedere samenleving op http://t.co/L8XtI4bOZu				
2014-04-14 22:20:54	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-14 21:55:27	http://t.co/a0ILSDpyOv eclipse				
2014-04-14 21:41:54	@NASA @SpaceX helium??				
2014-04-14 21:15:05	"RT @CordeiroRick: ""@TheUniverse1981 'Maximum Sun' Image:  http://t.co/O3bIHl7w73  via #NASA_App http://t.co/b51wZGdnpy"""				
2014-04-14 21:09:48	Stay 'Up All Night' with NASA to Watch the Lunar Eclipse! (in België dinsdagochtend vanaf ca. 7.00 uur) http://t.co/wOCe7b8A92				
2014-04-14 21:02:54	"RT @CordeiroRick: ""@TheUniverse1981 'Maximum Sun' Image:  http://t.co/O3bIHl7w73  via #NASA_App http://t.co/b51wZGdnpy"""				
2014-04-14 20:49:27	@SpaceX Launch Scrubbed | @SpaceX http://t.co/yNBLvdAM1f				
2014-04-14 20:35:18	"""@TheUniverse1981 'Maximum Sun' Image:  http://t.co/O3bIHl7w73  via #NASA_App http://t.co/b51wZGdnpy"""				
2014-04-14 20:02:11	"SLA-VA TE-BJE GO-SPO-DI
SLA-VA TE-BJE
*nasa horska kompozicija.*"				
2014-04-14 19:43:43	"RT @NillumbikStinks: NASA FORGOT TO DELETE THIS ONE http://t.co/glnJ03D9GV

#chemtrails #geoengineering #death #stopChemtrails #stopgeoengi…"				
2014-04-14 19:34:36	@_liamthom_ @NASA cheers				
2014-04-14 19:34:28	@Sander_AC @NASA cheers				
2014-04-14 19:32:44	@EvertGDavelaar @betty7413 Handige tabel met overkomsten ISS: http://t.co/KtCZagwvrm ik krijg altijd mail-alert van http://t.co/BwSIdE9cg5				
2014-04-14 19:12:28	SpaceX heeft zojuist een 20-jarig contract getekend om NASA's lanceerbasis te gebruiken. Falcon Heavy gaat daar begin volgend jaar lanceren				
2014-04-14 19:10:56	@MackMasterTLoco yerp...http://t.co/dZcjzOuq50 http://t.co/qTxckyyzna				
2014-04-14 18:49:57	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-14 18:48:10	"@ThereseBouwman morgen lieverd... http://t.co/IEBK5RPi1P

Bloedmaan."				
2014-04-14 18:07:17	Deze NASA-foto vonden we dit jaar het mooist!! http://t.co/BXfiLK6dBq				
2014-04-14 18:05:22	Deze NASA-foto vonden we dit jaar het mooist http://t.co/oZ4GjvZXtk via @NewsMonkey_BE				
2014-04-14 18:04:06	Volgens NASA gaan Rick Masstrachio en Steve Swanson 22 april een nood-ruimtewandeling maken om de kapotte back-up-computer te repareren				
2014-04-14 18:02:52	#Astronommie : #NASA zendt de maansverduistering live via #internet... http://t.co/2q7X588bbZ				
2014-04-14 17:49:58	RT @xandernieuws: NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 17:38:11	Volledige maansverduistering live op het internet - De Standaard http://t.co/ec5T7OG1kZ via @destandaard #Nasa #Ruimtetelescoop				
2014-04-14 17:37:40	heb je dit gezien, @vruijven? http://t.co/rlywuhhPA9				
2014-04-14 17:37:09	"NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden.
http://t.co/AWjxEVbvf8"				
2014-04-14 17:13:53	RT @xandernieuws: NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 16:50:03	RT @xandernieuws: NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 16:37:14	RT @xandernieuws: NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 16:25:31	@Noud Er kwam een tweet voor. Ben Nasa macaroni aan het inruilen voor rode curry. Witte rijst is vezelarm, vandaar mn vraag. :)				
2014-04-14 16:21:06	"Groeiende ongelijkheid tussen rijke elite en arme massa breekt iedere samenleving op – 'Instorting nog vóór 2025'
http://t.co/4mUsBWfPs5"				
2014-04-14 16:20:10	RT @xandernieuws: NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 16:19:05	@TommyKendall11 @NASA aha ohh my				
2014-04-14 16:13:09	NASA-studie: Ondergang Westerse beschaving nauwelijks te vermijden http://t.co/OPoGgvHsDu				
2014-04-14 16:11:32	NASA #stardance #dancing @ Theater De Kom Nieuwegein http://t.co/zXXZdwViFH				
2014-04-14 16:04:11	De NASA...ze weten wel wat ze doen. En laten ons denken alsof ze doen zodat wij het niet weten waar hun mee bezig zijn. Echt niet.				
2014-04-14 16:03:28	.. om 7u smorgens via nasa kijken naar een totale maansverduistering o_O doe normaal, kom ik net uit bed .. opkomst van de zon is leuker :p				
2014-04-14 16:01:47	"http://t.co/IEBK5RPi1P

Bloedmaan."				
2014-04-14 15:48:39	"RT @NillumbikStinks: NASA FORGOT TO DELETE THIS ONE http://t.co/glnJ03D9GV

#chemtrails #geoengineering #death #stopChemtrails #stopgeoengi…"				
2014-04-14 15:45:04	"RT @NillumbikStinks: NASA FORGOT TO DELETE THIS ONE http://t.co/glnJ03D9GV

#chemtrails #geoengineering #death #stopChemtrails #stopgeoengi…"				
2014-04-14 15:42:50	"RT @NillumbikStinks: NASA FORGOT TO DELETE THIS ONE http://t.co/glnJ03D9GV

#chemtrails #geoengineering #death #stopChemtrails #stopgeoengi…"				
2014-04-14 15:32:27	"RT @NillumbikStinks: NASA FORGOT TO DELETE THIS ONE http://t.co/glnJ03D9GV

#chemtrails #geoengineering #death #stopChemtrails #stopgeoengi…"				
2014-04-14 15:07:42	Verplichte ruimtewandeling na computerstoring ISS: NASA heeft astronauten aan boord van het internationale rui... http://t.co/8gt0fCOAho				
2014-04-14 14:46:13	Review: Energy+ NASA traagschuim kussen. http://t.co/UbtmoKvgtc				
2014-04-14 14:44:52	RT @FemmeMagazineNL: Getest: Energy+ Nasa traagschuim kussen @LivingComfortNL http://t.co/65PdmKGdEE				
2014-04-14 14:25:29	Wat een fijn project, een saladebar in de ruimte: http://t.co/bXGzsjdHDe. Bij de Nasa hebben ze er wel kaas van gegeten.				
2014-04-14 13:06:03	Getest: Energy+ Nasa traagschuim kussen http://t.co/euh1f2Mn8M				
2014-04-14 13:00:54	Getest: Energy+ Nasa traagschuim kussen @LivingComfortNL http://t.co/v9DrVtKBb0				
2014-04-14 12:49:26	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-14 12:46:25	RT @SciencePorn: Perseid Meteors Over Ontario http://t.co/1LATjAR5zZ http://t.co/KHI7kcAnxK				
2014-04-14 12:12:41	@wawa_nasa he he he				
2014-04-14 11:47:23	Lintek nasa album ni dj yung everything omgomgomgomgomgomgomgomg 💕💕💕💕				
2014-04-14 11:42:29	Mis dinsdagochtend de volledige maansverduistering niet: Volgens de NASA zal er in de nacht van maandag op din... http://t.co/TLaffxJozE				
2014-04-14 11:35:30	Di wachilei nasa myx omg				
2014-04-14 11:26:52	Skoda Spaceback 1.2 TSI Greentech Eleg. Businessline - Spaceback klinkt als de nieuwste ruimtemissie van de NASA, ... http://t.co/kGMbqQhjCD				
2014-04-14 11:24:24	RT @JohnHavinga: Dinsdag ochtend is er om ± 09.45 een Total #LunarEclipse http://t.co/a31eSrqmzo #bloedmaan (helaas) niet in NL te zien				
2014-04-14 10:55:54	@Ynform ha, da's nr.5 @skepticscience https://t.co/T7AmtZ2DfZ. Doet u mij maar gewoon @nasa http://t.co/dA0bnUJojq als t om mn toekomst gaat				
